mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.5630470275878907,0.1456787549394805,0.0025343894958496094,0.003826996772673002,log_loss,2,41,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 2, 'min_samples_split': 41, 'splitter': 'best'})",0.92625,0.9275,0.92375,0.92125,0.915,0.92275,0.004430011286667324,84
0.2464913845062256,0.044330308848838006,0.005673885345458984,0.0035959429597017863,gini,100,3,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 100, 'min_samples_split': 3, 'splitter': 'random'})",0.87375,0.8975,0.8825,0.88875,0.88625,0.88575,0.007770135133960014,293
1.6162099838256836,0.03396236161564439,0.002254295349121094,0.00023880980817516994,gini,27,3,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 27, 'min_samples_split': 3, 'splitter': 'best'})",0.91875,0.9225,0.92375,0.92,0.925,0.922,0.002318404623873936,94
1.6792370319366454,0.06612403098867214,0.00109710693359375,0.0010125085549799186,gini,25,3,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 25, 'min_samples_split': 3, 'splitter': 'best'})",0.91875,0.925,0.92375,0.92375,0.92875,0.924,0.0032015621187164323,68
1.7192716598510742,0.02999851956987534,0.0021846771240234377,0.000617062167488959,gini,16,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 16, 'min_samples_split': 2, 'splitter': 'best'})",0.92875,0.92875,0.92625,0.92125,0.93625,0.92825,0.004847679857416331,30
1.6247249603271485,0.09665788147499363,0.0018127918243408202,0.0016084872260022803,gini,26,28,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 26, 'min_samples_split': 28, 'splitter': 'best'})",0.91875,0.92125,0.92375,0.92125,0.925,0.922,0.002179449471770354,94
0.4782236099243164,0.080180241690292,0.004460334777832031,0.002295156658328156,gini,18,37,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 18, 'min_samples_split': 37, 'splitter': 'random'})",0.91125,0.92125,0.90625,0.91875,0.91125,0.91375,0.005477225575051656,183
0.4755544662475586,0.0772182109847021,0.0041142463684082035,0.0035345333288443865,gini,25,39,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 25, 'min_samples_split': 39, 'splitter': 'random'})",0.9025,0.925,0.90375,0.915,0.91375,0.9120000000000001,0.008238628526642052,197
0.44837493896484376,0.06168237152737588,0.0037453174591064453,0.0002734919463493899,log_loss,23,36,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 23, 'min_samples_split': 36, 'splitter': 'random'})",0.9275,0.91875,0.915,0.905,0.91375,0.916,0.007305819598101218,148
0.48373708724975584,0.07256325186776583,0.0019368171691894532,0.0011648804210690332,gini,2,49,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 2, 'min_samples_split': 49, 'splitter': 'random'})",0.91875,0.91,0.9,0.9075,0.92875,0.9129999999999999,0.009893179468704667,195
0.40975351333618165,0.07095183897537953,0.0018634796142578125,0.0012840517628749611,log_loss,3,44,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 3, 'min_samples_split': 44, 'splitter': 'random'})",0.925,0.92625,0.915,0.915,0.91875,0.9200000000000002,0.0048088460154178374,109
1.2343040466308595,0.0668723066482204,0.0033368587493896483,0.003291809500480519,gini,100,52,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 100, 'min_samples_split': 52, 'splitter': 'best'})",0.91,0.9125,0.895,0.90375,0.89875,0.9040000000000001,0.006585969936159732,261
1.7360825061798095,0.05718867388929448,0.0015018939971923827,0.0030037879943847655,gini,16,22,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 16, 'min_samples_split': 22, 'splitter': 'best'})",0.92875,0.9275,0.92625,0.92125,0.93625,0.9279999999999999,0.004847679857416332,32
1.7562541961669922,0.054661951515892024,0.0023204326629638673,0.0046408653259277345,gini,16,21,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 16, 'min_samples_split': 21, 'splitter': 'best'})",0.92875,0.9275,0.92625,0.92125,0.93625,0.9279999999999999,0.004847679857416332,32
0.5798799514770507,0.05248170350671556,0.0062716960906982425,0.005146765738909139,gini,51,3,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 51, 'min_samples_split': 3, 'splitter': 'random'})",0.90375,0.9125,0.89125,0.905,0.88625,0.8997499999999998,0.009598176910226242,270
1.7734113693237306,0.046460133887891136,0.0016036510467529296,0.002335232420855719,gini,13,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 13, 'min_samples_split': 2, 'splitter': 'best'})",0.92875,0.92625,0.92875,0.92375,0.935,0.9285,0.003741657386773967,19
0.5409829616546631,0.06452071672521185,0.0023363590240478515,0.0035305946766681375,log_loss,56,3,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 56, 'min_samples_split': 3, 'splitter': 'random'})",0.92375,0.91125,0.9025,0.87375,0.9,0.9022500000000001,0.0164962116863236,265
0.5212262153625489,0.02372652318904288,0.004937458038330078,0.0020135939081636356,entropy,54,2,random,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 54, 'min_samples_split': 2, 'splitter': 'random'})",0.9225,0.9175,0.90625,0.8925,0.9075,0.9092499999999999,0.010356157588603998,219
0.5499654293060303,0.05573674642347781,0.003973197937011719,0.004927230107807512,gini,14,2,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 14, 'min_samples_split': 2, 'splitter': 'random'})",0.93625,0.915,0.91,0.9225,0.91,0.91875,0.009874208829065744,119
1.7554070949554443,0.08592292850433553,0.002506542205810547,0.002742073898404404,gini,14,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 14, 'min_samples_split': 2, 'splitter': 'best'})",0.92875,0.92625,0.925,0.9225,0.93375,0.9272500000000001,0.0038242646351945722,38
0.4825085163116455,0.047802459530120855,0.004238700866699219,0.0038967533974253532,gini,58,4,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 58, 'min_samples_split': 4, 'splitter': 'random'})",0.905,0.90875,0.88625,0.89625,0.8875,0.8967500000000002,0.009034655499796328,277
0.45102577209472655,0.05099191966164661,0.002839326858520508,0.0018831992682999815,log_loss,17,2,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 17, 'min_samples_split': 2, 'splitter': 'random'})",0.93625,0.9225,0.93625,0.9125,0.91125,0.9237500000000001,0.010925886691706094,71
2.2049376487731935,0.17379624204740607,0.0009248733520507812,0.0007555978279812771,log_loss,46,66,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 46, 'min_samples_split': 66, 'splitter': 'best'})",0.92375,0.9125,0.9125,0.9075,0.91375,0.914,0.005326818938165624,176
2.0637442588806154,0.05996287707833735,0.0035600185394287108,0.003542308149523134,gini,15,18,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 15, 'min_samples_split': 18, 'splitter': 'best'})",0.92875,0.925,0.92625,0.9225,0.93375,0.9272500000000001,0.0038242646351945722,38
2.4941720962524414,0.06778485978900642,0.0015097618103027343,0.001387962514151339,log_loss,44,59,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 44, 'min_samples_split': 59, 'splitter': 'best'})",0.92375,0.9125,0.91375,0.9075,0.91625,0.91475,0.005326818938165627,167
2.4586830615997313,0.08889312431097807,0.003856372833251953,0.003442154654026072,log_loss,51,62,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 51, 'min_samples_split': 62, 'splitter': 'best'})",0.92,0.91625,0.9125,0.91125,0.91375,0.9147500000000001,0.003102418411497734,161
1.8687862396240233,0.2161072258084692,0.003929615020751953,0.003901452724939039,gini,15,19,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 15, 'min_samples_split': 19, 'splitter': 'best'})",0.92875,0.925,0.92625,0.9225,0.93375,0.9272500000000001,0.0038242646351945722,38
2.236286973953247,0.22518317584416192,0.00153350830078125,0.0019485104390908638,entropy,47,70,best,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 47, 'min_samples_split': 70, 'splitter': 'best'})",0.92375,0.9125,0.9125,0.9075,0.91375,0.914,0.005326818938165624,176
1.7303454875946045,0.04201361772213807,0.0015248298645019532,0.0023315382877522562,gini,50,62,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 50, 'min_samples_split': 62, 'splitter': 'best'})",0.92375,0.915,0.91375,0.91125,0.91125,0.915,0.00460977222864643,155
1.5999422550201416,0.16621465019839918,0.003024578094482422,0.004491966074119158,gini,57,66,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 57, 'min_samples_split': 66, 'splitter': 'best'})",0.91875,0.9125,0.91125,0.915,0.91125,0.91375,0.002850438562747833,183
2.2133063793182375,0.16870157111124723,0.001349496841430664,0.0012054770275101289,log_loss,49,69,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 49, 'min_samples_split': 69, 'splitter': 'best'})",0.92,0.92,0.9125,0.9075,0.91375,0.9147500000000001,0.0047696960070847585,161
1.7270030498504638,0.07014304804159896,0.0037102699279785156,0.003822324331291426,gini,45,57,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 45, 'min_samples_split': 57, 'splitter': 'best'})",0.92,0.90625,0.915,0.91125,0.91125,0.91275,0.004568916720624283,196
2.0666049480438233,0.06865130968982294,0.0038546085357666015,0.003357407862853672,gini,15,99,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 15, 'min_samples_split': 99, 'splitter': 'best'})",0.92125,0.9175,0.91125,0.9075,0.92,0.9155,0.005279678020485735,152
2.7369597434997557,0.08152015506316915,0.0025110721588134767,0.003888124136584365,log_loss,12,3,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 12, 'min_samples_split': 3, 'splitter': 'best'})",0.93,0.92875,0.91625,0.9225,0.91875,0.92325,0.005396758286230737,79
2.590974807739258,0.15157855118452118,0.0007086753845214844,0.0014173507690429686,entropy,12,4,best,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 12, 'min_samples_split': 4, 'splitter': 'best'})",0.93,0.92875,0.91875,0.91875,0.915,0.92225,0.005989574275355476,89
1.9676956176757812,0.15970941409202605,0.0014344215393066405,0.0014246816623101478,gini,11,99,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 11, 'min_samples_split': 99, 'splitter': 'best'})",0.9175,0.9175,0.91125,0.9075,0.92125,0.9149999999999998,0.004937104414532882,159
1.8710683822631835,0.17624888251774506,0.0024234771728515623,0.00020754878367383508,gini,12,3,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 12, 'min_samples_split': 3, 'splitter': 'best'})",0.92375,0.925,0.92875,0.9125,0.9325,0.9244999999999999,0.0067360967926537434,64
1.9079362392425536,0.05167971793941761,0.0017414093017578125,0.001438271266176017,gini,10,3,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 10, 'min_samples_split': 3, 'splitter': 'best'})",0.92,0.9275,0.9225,0.91125,0.93,0.92225,0.006538348415311016,89
2.1533202171325683,0.04249133944691743,0.0014328956604003906,0.001858302277403976,gini,11,98,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 11, 'min_samples_split': 98, 'splitter': 'best'})",0.9175,0.9175,0.91125,0.9075,0.92125,0.9149999999999998,0.004937104414532882,159
2.183453607559204,0.036378194846009036,0.00040130615234375,0.0008026123046875001,gini,9,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 9, 'min_samples_split': 2, 'splitter': 'best'})",0.915,0.9275,0.9175,0.92625,0.92,0.92125,0.004873397172404475,102
2.0344332695007323,0.118695100456596,0.0014048576354980468,0.002138146221568038,gini,10,96,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 10, 'min_samples_split': 96, 'splitter': 'best'})",0.9175,0.9175,0.91125,0.91,0.91625,0.9145,0.003221024681681266,170
2.0619747161865236,0.09801794550798872,0.003475046157836914,0.0021052208929066827,gini,10,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 10, 'min_samples_split': 2, 'splitter': 'best'})",0.91625,0.9275,0.92375,0.91375,0.93,0.92225,0.0062948391560071065,89
2.658537721633911,0.17331048590974504,0.0004008769989013672,0.0008017539978027344,log_loss,19,39,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 19, 'min_samples_split': 39, 'splitter': 'best'})",0.93375,0.92375,0.925,0.9225,0.9175,0.9244999999999999,0.005279678020485716,64
2.748149538040161,0.18976123384562454,0.001402902603149414,0.0018303402758704829,log_loss,13,42,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 13, 'min_samples_split': 42, 'splitter': 'best'})",0.93375,0.93,0.925,0.92125,0.91625,0.9252500000000001,0.006194755846681928,54
2.719906806945801,0.14636771596093315,0.001409292221069336,0.0012482219945050015,log_loss,22,36,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 22, 'min_samples_split': 36, 'splitter': 'best'})",0.93,0.92,0.93375,0.92375,0.92,0.9255000000000001,0.005511351921262136,50
2.0165557861328125,0.16650150655200296,0.00244293212890625,0.0018405653069673155,gini,17,25,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 17, 'min_samples_split': 25, 'splitter': 'best'})",0.9325,0.93125,0.92375,0.9225,0.93625,0.92925,0.005279678020485739,5
2.3750885009765623,0.24260581144252513,0.0020112514495849608,0.0025085471969296005,log_loss,60,2,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 60, 'min_samples_split': 2, 'splitter': 'best'})",0.91625,0.91375,0.9175,0.9075,0.9125,0.9135,0.0034820970692960368,186
2.532866334915161,0.11910014443840675,0.0037021636962890625,0.0015105269218485564,log_loss,63,2,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 63, 'min_samples_split': 2, 'splitter': 'best'})",0.91625,0.91875,0.9175,0.9075,0.9125,0.9145,0.004077376607575023,170
2.4002145290374757,0.11411250154856835,0.0010265827178955079,0.001048182877165683,log_loss,65,2,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 65, 'min_samples_split': 2, 'splitter': 'best'})",0.91625,0.91875,0.89375,0.9075,0.9125,0.9097499999999998,0.008852965604812864,218
2.345233678817749,0.18997541413681926,0.002204227447509766,0.002981607872668258,log_loss,78,2,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 78, 'min_samples_split': 2, 'splitter': 'best'})",0.91625,0.91875,0.89375,0.90375,0.9025,0.907,0.00927361849549568,225
2.0272459983825684,0.20590859839169126,0.004283475875854492,0.0030034202946565966,log_loss,98,3,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 98, 'min_samples_split': 3, 'splitter': 'best'})",0.91,0.91875,0.89375,0.90125,0.9025,0.90525,0.008492643875731494,252
2.2214780330657957,0.20785741474317207,0.0004021644592285156,0.0008043289184570312,log_loss,87,3,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 87, 'min_samples_split': 3, 'splitter': 'best'})",0.91,0.91875,0.89375,0.90375,0.9025,0.90575,0.008314144574157922,241
0.5452734470367432,0.0958330535615462,0.004533910751342773,0.003447680425972416,gini,82,100,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 82, 'min_samples_split': 100, 'splitter': 'random'})",0.91375,0.905,0.8725,0.89,0.8925,0.8947499999999999,0.014062361110425208,278
0.5289571762084961,0.08098525463361729,0.006244039535522461,0.005139312955033573,log_loss,78,99,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 78, 'min_samples_split': 99, 'splitter': 'random'})",0.9025,0.9125,0.895,0.89875,0.88625,0.899,0.008638576271585492,271
0.5926780223846435,0.03555064383835844,0.005389261245727539,0.003757057155614979,log_loss,80,100,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 80, 'min_samples_split': 100, 'splitter': 'random'})",0.91625,0.91,0.88625,0.8775,0.90125,0.89825,0.014461154863979597,272
0.568815040588379,0.08457447842830335,0.00383453369140625,0.0027728219634648816,gini,77,99,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 77, 'min_samples_split': 99, 'splitter': 'random'})",0.90375,0.9125,0.88,0.89875,0.90375,0.89975,0.010822430410956681,269
0.47617278099060056,0.1370148281979992,0.010023117065429688,0.010559191428247273,entropy,83,100,random,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 83, 'min_samples_split': 100, 'splitter': 'random'})",0.89,0.885,0.8775,0.87375,0.8825,0.88175,0.005678908345800278,298
0.5289057731628418,0.09695571836949861,0.006650876998901367,0.00578970421418643,entropy,39,52,random,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 39, 'min_samples_split': 52, 'splitter': 'random'})",0.91375,0.9125,0.90625,0.895,0.90125,0.9057499999999999,0.007008922884438074,246
0.5340275287628173,0.08476740954706409,0.005067205429077149,0.003967244016223123,gini,80,100,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 80, 'min_samples_split': 100, 'splitter': 'random'})",0.90375,0.9075,0.88625,0.8575,0.89875,0.8907499999999999,0.018107318962231812,287
0.5016409873962402,0.09696309631267393,0.0020465850830078125,0.001901510213803538,log_loss,35,65,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 35, 'min_samples_split': 65, 'splitter': 'random'})",0.94,0.89625,0.9125,0.89625,0.92375,0.91375,0.016751865567750938,183
0.4980778694152832,0.06761542161810111,0.0034157752990722655,0.0025308404791644337,log_loss,42,65,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 42, 'min_samples_split': 65, 'splitter': 'random'})",0.8975,0.91625,0.895,0.92375,0.89875,0.90625,0.011537980759214311,239
0.44058980941772463,0.08653242727784566,0.0026987552642822265,0.002544509046912856,log_loss,43,44,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 43, 'min_samples_split': 44, 'splitter': 'random'})",0.915,0.93375,0.89875,0.90875,0.9175,0.9147500000000001,0.011494563932572631,161
0.5641929626464843,0.03181855503417471,0.003110647201538086,0.0018090260463088776,log_loss,18,2,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 18, 'min_samples_split': 2, 'splitter': 'random'})",0.9325,0.915,0.9125,0.9225,0.90875,0.9182500000000001,0.00842614977317637,125
1.6780468463897704,0.03257985069949701,0.0011181354522705079,0.0017758957512178945,gini,18,19,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 18, 'min_samples_split': 19, 'splitter': 'best'})",0.9325,0.9325,0.92375,0.92,0.93625,0.9289999999999999,0.006093028803476971,11
0.5363011837005616,0.07551511390521498,0.0046577930450439455,0.00512746525011502,log_loss,26,2,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 26, 'min_samples_split': 2, 'splitter': 'random'})",0.9125,0.90625,0.91375,0.915,0.89625,0.9087500000000001,0.006937218462755804,221
0.4632112503051758,0.10976080354247297,0.0029523372650146484,0.002471988095445894,log_loss,2,100,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 2, 'min_samples_split': 100, 'splitter': 'random'})",0.9225,0.90375,0.9025,0.91625,0.8975,0.9084999999999999,0.00933407735129724,223
2.1189762592315673,0.05677942118994932,0.001509237289428711,0.0014904235248102552,entropy,4,71,best,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 4, 'min_samples_split': 71, 'splitter': 'best'})",0.935,0.9175,0.92625,0.91375,0.92125,0.92275,0.007390872749547275,84
0.45501093864440917,0.10779587253240691,0.0056610584259033205,0.005573686196248475,log_loss,2,96,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 2, 'min_samples_split': 96, 'splitter': 'random'})",0.925,0.9125,0.91875,0.92625,0.9125,0.9189999999999999,0.005884301147969933,117
0.3962099552154541,0.049871883683968575,0.006087636947631836,0.001804057007976507,log_loss,29,2,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 29, 'min_samples_split': 2, 'splitter': 'random'})",0.91625,0.90125,0.9,0.9225,0.90625,0.9092499999999999,0.008753570700005792,219
0.49890708923339844,0.03005557028691411,0.002089405059814453,0.0022163510045259374,log_loss,2,98,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 2, 'min_samples_split': 98, 'splitter': 'random'})",0.92625,0.93625,0.90875,0.915,0.895,0.9162500000000001,0.014208272238382832,145
0.41127376556396483,0.09324339790898929,0.002759218215942383,0.0009717613716332397,log_loss,35,5,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 35, 'min_samples_split': 5, 'splitter': 'random'})",0.92375,0.9225,0.89625,0.91875,0.90875,0.914,0.010319883720275142,176
0.43855605125427244,0.04301792882968268,0.006157016754150391,0.0025881359298902317,gini,24,2,random,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 24, 'min_samples_split': 2, 'splitter': 'random'})",0.93625,0.91125,0.90125,0.91125,0.90625,0.91325,0.012083045973594582,190
2.1338544845581056,0.059596792765622304,0.0020056724548339843,0.004011344909667969,gini,17,22,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 17, 'min_samples_split': 22, 'splitter': 'best'})",0.9325,0.93125,0.92375,0.9225,0.93625,0.92925,0.005279678020485739,5
2.839990472793579,0.1327764181833261,0.002331256866455078,0.001966566088165746,entropy,19,40,best,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 19, 'min_samples_split': 40, 'splitter': 'best'})",0.93375,0.92375,0.93125,0.9225,0.9175,0.9257500000000001,0.005947688626685164,48
2.88070387840271,0.0648087207149987,0.0012064933776855468,0.001604749968380966,log_loss,10,43,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 10, 'min_samples_split': 43, 'splitter': 'best'})",0.92875,0.92625,0.925,0.915,0.9175,0.9225000000000001,0.005303300858899098,87
1.9633341789245606,0.21327811550349898,0.0029126644134521485,0.0027189589832533278,gini,16,26,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 16, 'min_samples_split': 26, 'splitter': 'best'})",0.92875,0.9275,0.92625,0.92125,0.93625,0.9279999999999999,0.004847679857416332,32
2.435079336166382,0.2768428649732995,0.006863212585449219,0.0027909324475851875,log_loss,25,48,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 25, 'min_samples_split': 48, 'splitter': 'best'})",0.93125,0.92375,0.93625,0.91625,0.91875,0.9252499999999999,0.007516648189186473,55
2.03825101852417,0.17101541459405561,0.0012508392333984374,0.0014869529613527933,gini,17,26,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 17, 'min_samples_split': 26, 'splitter': 'best'})",0.9325,0.93125,0.925,0.9225,0.93625,0.9295,0.005037360419902475,2
2.6245893001556397,0.23193595680462156,0.0016168594360351563,0.0022057268454974996,log_loss,2,50,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 2, 'min_samples_split': 50, 'splitter': 'best'})",0.93375,0.92125,0.92375,0.91125,0.915,0.921,0.007762087348129992,106
2.75548939704895,0.17640075322291565,0.0023061275482177735,0.0025662021129862073,log_loss,13,51,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 13, 'min_samples_split': 51, 'splitter': 'best'})",0.93375,0.92625,0.925,0.915,0.91875,0.9237500000000001,0.006471089552772383,71
2.610413599014282,0.139403375494666,0.0010349273681640625,0.0007113391679281515,log_loss,13,28,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 13, 'min_samples_split': 28, 'splitter': 'best'})",0.9275,0.92875,0.9175,0.92125,0.92125,0.92325,0.004227883631321932,79
2.46767373085022,0.2701989112279651,0.002610588073730469,0.00248831611603423,log_loss,26,36,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 26, 'min_samples_split': 36, 'splitter': 'best'})",0.93125,0.92875,0.93625,0.91625,0.91875,0.9262499999999999,0.007582875444051565,44
1.8017754554748535,0.0908071231042094,0.0016116619110107422,0.0021954059305661446,gini,18,20,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 18, 'min_samples_split': 20, 'splitter': 'best'})",0.9325,0.9325,0.9225,0.92,0.93625,0.92875,0.006324555320336755,14
1.7208310127258302,0.09666833492397557,0.0011014461517333985,0.0022028923034667974,gini,33,2,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 33, 'min_samples_split': 2, 'splitter': 'best'})",0.9275,0.92,0.9175,0.9175,0.9175,0.9199999999999999,0.0038729833462074204,111
1.8643487453460694,0.053142949560227117,0.002984762191772461,0.0015994503385495676,gini,19,18,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 19, 'min_samples_split': 18, 'splitter': 'best'})",0.925,0.9325,0.93,0.92,0.935,0.9285,0.0053851648071345,19
2.284900093078613,0.13491168444502447,0.0019387245178222657,0.0015910473096936997,entropy,22,2,best,"OrderedDict({'criterion': 'entropy', 'min_samples_leaf': 22, 'min_samples_split': 2, 'splitter': 'best'})",0.92875,0.92,0.93375,0.92375,0.92,0.9252499999999999,0.005326818938165601,55
1.6492008209228515,0.11442093215906311,0.002645730972290039,0.0026311249430010374,gini,28,3,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 28, 'min_samples_split': 3, 'splitter': 'best'})",0.91875,0.92375,0.92875,0.9175,0.92375,0.9225,0.004031128874149271,88
1.802600622177124,0.06487953106198384,0.0013370037078857422,0.002674007415771485,gini,20,15,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 20, 'min_samples_split': 15, 'splitter': 'best'})",0.92,0.9325,0.93,0.92125,0.935,0.92775,0.0060415229867972885,35
1.7115038871765136,0.09701098378126256,0.00292820930480957,0.0024281302642260466,gini,20,12,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 20, 'min_samples_split': 12, 'splitter': 'best'})",0.92375,0.9325,0.93,0.92125,0.935,0.9285,0.005208166663999933,19
0.3455162525177002,0.04575767984904117,0.00257258415222168,0.0015437102283914858,log_loss,52,100,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 52, 'min_samples_split': 100, 'splitter': 'random'})",0.9,0.905,0.89375,0.9025,0.8875,0.89775,0.006344288770224772,274
1.7802847385406495,0.06734697521644117,0.0015485286712646484,0.0010841965176622455,gini,21,10,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 21, 'min_samples_split': 10, 'splitter': 'best'})",0.92625,0.93125,0.93,0.925,0.93375,0.92925,0.0032210246816812625,5
0.3147240161895752,0.07777934395547231,0.0027953147888183593,0.0024490772588037484,log_loss,55,100,random,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 55, 'min_samples_split': 100, 'splitter': 'random'})",0.895,0.90875,0.88125,0.9025,0.885,0.8945000000000001,0.010325938214031676,280
2.3671402454376222,0.038766143754187556,0.001013469696044922,0.001393404976858464,log_loss,71,62,best,"OrderedDict({'criterion': 'log_loss', 'min_samples_leaf': 71, 'min_samples_split': 62, 'splitter': 'best'})",0.91625,0.91875,0.89375,0.90375,0.9025,0.907,0.00927361849549568,225
1.6611280918121338,0.0647035445084018,0.0,0.0,gini,71,63,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 71, 'min_samples_split': 63, 'splitter': 'best'})",0.915,0.9075,0.9075,0.91625,0.905,0.9102500000000001,0.00450000000000001,211
1.5926324844360351,0.02804025406612569,0.0024426460266113283,0.0022079934462164055,gini,72,100,best,"OrderedDict({'criterion': 'gini', 'min_samples_leaf': 72, 'min_samples_split': 100, 'splitter': 'best'})",0.915,0.9075,0.9075,0.91625,0.905,0.9102500000000001,0.00450000000000001,211
